none	これ が 現状 だ 、 ワトソン
mean	イングランド 史 に も 女王 が ひとり いる ます ん か 、 その 種 の 傷 から 毒 を 吸い出す た 人物 が
mean	パラドール の 間 の こと 、 大 家具 屋 の 地下 室 に 集う 素人 乞食 団 なり 一流 倶楽部 の こと 、 英国 帆船 ソフィ・アンダソン 号 難破 に関する 真相 の こと 、 ウー ファー 島 の グライス・パタソン 一味 の 奇 譚 の こと 、 〆 は キャンバウェル 毒殺 事件 の こと
motive	フールスキャップ の 代金 も 相当 かさむ で くる て ます た から ね
motive	もう お わかる です う が 、 週 二 ポンド の ため に あくせく 働く 日々 に は 戻れる ない なる て 、 もう 、 顔 を 塗る て 汚い する て 、 地面 に 帽子 を 置く て 座る て いる だけ だ 、 かなり の 額 が 稼げる という こと に 気づく て しまう た の です
mean	その 電報 を 送る たまえ 、 あと は 朝 まで 寝かす て おく う
mean	ホームズ は 呼び鈴 の 紐 へ 駆け寄る 、 羽目板 を ずらす 、 手 を 突っ込む だ
mean	か ちっと いう 音 が する て 、 電灯 が つく た
mean	しかも 馬車 を 寄せる た 家 という の は 、 たいそう ご 立派 だ もの らしい 、 古風 だ 鉄柵 、 荘重 だ 門扉 、 真鍮 の 造作 、 そして 色 電灯 の 放つ 紫 の 光 を 背 に 受ける 現れる た 威儀 ある 執事 に 至る まで 、 見事 に すべて 調和 する て いる た
mean	彼 は ボールドウィン 、 キャバンディッシュ 、 バカテル と 云う 骨牌 倶楽部 の 会員 だ ある た が 、 彼 は 惨殺 する れる 当日 は 、 昼食 後 バカテル 倶楽部 で 、 ホイスト の 勝負 を やる て いる た と 云う こと が わかる て いる
motive	いかん ともす がたい 衝動 という もの だ 、 一度 なる ぬ も 利用 する た う
motive	それから 赤毛 の 鬘 に それなり の 服装 を する て 、 中心 区 の 実業 街 に ある 定 位置 に つく 、 マッチ 売る の 振り を する ながら 、 本当は 乞食 を やる わけ です
mean	西アフリカ の 一 地方 で は 、 薬草 師 ども が 神 裁 用 の 毒 として 用いる 、 連中 の 間 で 秘密 に する れる て いる
mean	着く た 日 の 晩 、 我々 は 夕食 後 に 大佐 の 銃器 室 で 腰 を 落ち着ける て いる た
mean	と 声 を 絞り出す
mean	気の毒 に 、 英国 の 職人 を 近頃 なか へ 入れる た ね
motive	活動 目的 は 政治 に ある 、 殊に 黒人 有権者 の 脅迫 、 その 主義 に 反対 する 者 の 殺害 ないし 国外 追放 に ある
none	ほんの 些細 だ こと だ の だ が 、 ?? シャーロック・ホームズ は 親指 を 使う て 、 古い 帽子 の 方 を 指し示す ?? 実際 やる て みる と 、 まったく つまる ん という わけ だ も 、 学ぶ ところ が ない わけ だ も ない
none	その ひとり に する て も 、 足 の 悪い ひどい 身なり の ろくでなし で 、 どうも そこ を 寝床 と する て いる らしい た
none	私 が 何 か 知る てる と
none	こんな やつ だ から って おどかす う って の か
motive	ジェイムズ・ウィンディバンク さん は その 利回り から いつも 四分の一 引き出す て 、 そのまま 母 に 渡す て おる ます て 、 わたくし 自身 は 、 自分 が タイプ 打ち で 稼ぐ だ 分 で ちゃんと うまい やる て ゆける ます から
mean	なかには わが国 の 中世 建築 を 特徴付ける 珍しい 箇所 が 数々 ある 、 ホームズ は その うち の ひとつ に 見とれる 、 手帳 に その 絵 を 描く つける たい と 言う 出す た が 、 鉛筆 を 折る て しまう 、 部屋 の 主 から あらた に 借りる ぬ ば なる ぬ 、 とうとう 刃物 まで 借りる て 削る 羽目 に
mean	こう する ば 、 毒 から 同じ 距離 を とる て 、 向かい合う せる で いる こと が できる
mean	その 日 に 私 は リヨン から 電報 を 受け取る 、 ホームズ が オテル・デュロン という ところ で 病 に 伏せる て いる と 知らす れる た
mean	彼 は 僕 の 向かい に 座る 、 机 の 端 の 方 へ ランプ を 引き寄せる て 、 何 か が 書く 殴る れる て いる 小さな 紙 を 、 僕 に 手渡す た
mean	頻繁 に 来る ので 、 三 日 目 に は 誰 も が 寝台 の 下 に ヤスリ 一 丁 と 拳銃 二 丁 、 火薬 一 ポンド に 二 〇 発 の 弾丸 と を 隠し持つ こと が できる た
motive	でも 、 この 自分 の 惨め だ 秘密 が 家族 の 汚点 と なる て 、 子ども を 巻き込む の だけ は … …
mean	百科 事典 を 筆写 する せる
none	引っ張る て もじゃもじゃ の 赤毛 を 取り外す と 、 そこ に 、 寝台 に 起き直る た の は 、 青白い 悲しい げ だ 顔 の 、 品 の ある 男 で 、 黒髪 に つるつる の 肌 、 目 を こする て 寝ぼける て 戸惑う ながら も シャーロック・ホームズ の 方 を じろじろ と 見る
motive	と 、 ホームズ は 金庫 の 上 から 牛乳 の 入る た 小皿 を 下ろす て みせる た
none	胸 が 締め付ける られる よう だ 感覚 … …
mean	でも 、 この 自分 の 惨め だ 秘密 が 家族 の 汚点 と なる て 、 子ども を 巻き込む の だけ は … …
none	と シャーロック・ホームズ は 述べる た
mean	まもなく 爆発 が 起こる た
mean	目 は 刃物 の よう だ が 、 それ を 見る ぬ 顔 だけ に 明かり窓 の 光 を 当てる た 、 喜ぶ で いる と も 受け取れる 、 といった 具合 だ
none	指 の 汚れる た 男 が 本日 グレイヴズエンド で 投函 か
motive	礼服 の 袖 を まくる あげる と —— コート は 椅子 に のせる て ある た —— ドリル を ふたつ 、 金 梃子 、 万能 鍵 の たぶ を 取りだす た
none	その 男 は 身体 を 起こす 、 顔 が ひどい 青ざめる て いる が 、 目 は 正気 に 戻る て おる 、 喉 に まだ 巻き付く て いる 赤い 幅広 の 帯 を 所在 ない いじくる て いる
none	君 に 反撃 の 余地 は ない
none	だが まもなく 順応 する た よう だ 、 ジェイムズ・バークリ 夫人 は ずっと 連隊 の ご 婦人 方 の 人気 者 だ
mean	毒 トカゲ 、 別名 ヒーラ
mean	あの 薬 びたり の ご 友人 と やら を どける て くれる と 、 たいそう 恩 に 着る の だ が
motive	先生 、 ですが うち に いる と は いう 脛 を かじる たい ござる ます ん から 、 お金 の 扱い について は 、 一緒 に いる あいだ だけ は 預ける て おる ます
mean	外装 の 上 に 残す れる た 粉薬 の 残骸
mean	そうすると 、 燃焼 によって 作用 する 毒物 が 使用 する れる た という 推理 が できる
mean	ただ 神 の 御 心 が 命 を 奪う た の だ
mean	部屋 中 ひっくり返す れる 、 引き出し を 開ける られる 、 戸棚 は かき回す れる 、 結果 として は ポープ 訳 ホメロス の 一方 、 めっき の 燭台 を 二 台 、 象牙 の 文鎮 ひとつ 、 楢 の 小型 気圧 計 に 糸 撚る 玉 ひとつ しか 消える て おら ん かる た
mean	パイプ 架ける 、 刻み煙草 入れる 、 注射 器 、 折りたたみ ナイフ 、 リヴォルヴァ の 弾薬 、 その他 がらくた が その 上 に 散らかる て いる た
mean	ようやく 、 彼 は その 惨たらしい ニュース を 放つ た
mean	その 火薬 箱 は 船 に 積み込む だ 一 〇 〇 個 のち の ひとつ で 、 彼 は 、 これ 以上 狼藉 を 働く だ 全力 で 爆発 する せる ぞ と 言う 切る た
motive	いつも は 重い ランプ を 下げる て いる 金具 に ひも を 結びつける て
none	だが さらに 問い詰める と 思い出す て 、 夫人 の 口 から 二 度 デイヴィド という 言葉 が 出る た の だ という
motive	ですが アレク・カニンガム くん は 取り扱い 注意 の 危ない 男 です
none	それ を 今回 の 捜査 へ 徹底的 に 使う た
motive	だいたい 、 どこ の どく つ が そんな 遺言 を 書く て 、 大 英 百科 事典 を 書き写す 、 そんな つまらない 仕事 に こんな 金 を 払う ん です う か
motive	老人 は 流す れる やすい 人物 だ が 、 息子 は まったく 悪 の 権化 で 、 拳銃 で も ある ば 自分 含める 誰彼 構う ぬ いつ でも 頭 を ぶち 抜く かねる ます ん
motive	ジェイムズ・バークリ の 奥さま は 死ぬ だ みたい に 真っ青 に なる 、 もし その 恐ろしい なり の 男 が 抱きとめる ない ば 、 倒れる て しまう て いる た かも しれる ます ん
none	博士 、 君 は 新聞 の 名前 や 日付 を 書き留める て くれる ない か
mean	僕 は そんな もの は 見る やす ない よ 、 だが 、 この 線路 の 電柱 は 六 十 ヤード ごと に 立つ てる の だ から 計算 は 極めて 簡単 に 出来る ん だ
mean	もし 子ども が クラーレ なり 何 か 他 の 邪悪 だ 薬 なり に 浸す れる た 矢 の 一 本 に 刺す れる う もの だ 、 意味 する ところ は 死
none	何と
motive	と ホームズ が 言う と 、 薄闇 を 抜ける て 、 高い さ の ある 軽装 二 輪 が 飛び出す て くる て 、 両 脇 に つく た 角灯 から 漏れる 黄色い 光 が 、 金 の 筋 を 引く て ゆく
none	まあ 待つ たまえ
motive	私 が 申し上げる た 金額 で 手 を 打つ れる た ほう が 賢明 だ は ある ます ん か
motive	そう 、 彼女 の 心 は 私 に ある た が 、 その 父 は バー クリ と 結婚 する せる う と 決める て いる た
none	次第に ダンカン・ロス さん は 朝 に 一 度 しか 来る ない よう に なる て 、 そのうち さっぱり 顔 を 見せる ない よう に なる て しまう ます た
mean	ここ に ある の は 、 突飛 だ 出来事 から ウバンギ 地方 で 手 に 入れる た ん だ など と 話す ながら 紙 を 開く と 、 中 から 赤 茶色 の 鼻 から 吸う タイプ に 似る た 粉薬 が 出る て くる た
motive	赤 髪 に する て 心身 とも に 健全 だ 二 十 一 歳 以上 の 男性 は 誰 でも 資格 ある
mean	絶縁 体 に 電気 を 流す 電池 の 気持ち と は 、 こんな 感じ だ う か
motive	その 日 まで に 、 君 は 仏 ・ 中 英 金物 株式会社 の 営業 部長 に なる て いる こと だ う
motive	自己 防衛 を 、 何 に対して
mean	レス トレード 君 、 この 銃 と それ から これ に 添える た 弾丸 と は 、 君 の 最善 の 注意 に 委 托 する ます よ
none	ジェイムズ・バークリ 大佐 本人 に は 、 その 性格 に 変わる た 一 面 が ある た らしい
none	では 、 いる つ 頃 から こちら の 仕事 に つける の です う か
motive	彼 の 才 の 突出 する た ところ は 、 この 田園 を 揺るがす 強盗 騒ぎ について 、 脅威 と なる 男 を 排除 する 絶好 の 機会 だ と 見る た ところ です
motive	だが 本当に 彼女 が 誓う た の は 私 、 だから 彼女 は 私 の もの に なる はず と 思う て いる た 矢先 、 あの 大 反乱 が 勃発 する 、 国 じゅう が 地獄 絵図 と 化す た
none	仕事 を 手早い 済ませる て しまう ば 、 逃亡 する 時間 も 長い なる から だ
motive	ええ 、 大変 やく もち で —— 南国 生まれ の 激情 が ない せる わざ です
none	と なる と 七時半 から 九 時 の あいだ に 、 旦那 に対する 夫人 の 感情 を 激変 する せる よう だ こと が ある た わけ だ
none	ええ 、 意識 を 取り戻す 次第 、 逮捕 する れる 予定 です
motive	金 に関する 家庭 内 の 揉め事 が ある て 、 モーティマー は 離れる て 暮す よう に なる た が 、 後で 仲直り する て いる た らしい
motive	当時 の 本人 から 見て取れる の は 、 血の気 の 失せる た 土気色 の 顔 に 、 垂れ下がる た 瞼 、 開く きる た 瞳孔 で 、 椅子 に 座る た まま 身体 を 丸める 姿 は 、 落ちぶれる た 上流 の 人間 そのもの だ ある た
mean	それに 、 ヨーロッパ 科学 が この 毒薬 を 検出 する のに どれほど 無力 か という こと も
none	ジェイムズ・バークリ 大佐 が 結婚 する た の は 軍曹 の 時 で 、 その 妻 は 結婚 前 の 名 を ナンシィ・ディヴォイ と いう 、 同 連隊 の 元 軍旗 軍曹 の 娘 に なる
mean	それとも 可能 性 として —— と 友人 は 爪 を 噛む 始める 、 窓 の 外 を ぼんやり と 見つめる
none	ところが 、 わし ら の 番 が 回る て くる た とき 、 小男 は 他 の やつ より ひどい 好意 的 だ 目 を わし に 向ける た ん です わ
none	実に 印象 に 残る
none	シャーロック・ホームズ は ひとり ほくそ笑む
none	では なぜ 彼 を
none	もっとも らしい 思える た の だ が
motive	この 衝動 と 驚異 は たしかに 、 私 の 冒険 生活 の 中 でも 、 断然 異数 と する もの だ ある た と 思う て いる
mean	たとえば 女 が 男 から 心底 ひどい 目 に 遭う す れる た の だ ため らい など しよう も ない 、 その 場合 は 大抵 、 呼び鈴 の 紐 を 引きちぎる て 見せる
none	ひとつ
mean	その 三日 あと の とき は 、 世話 係 と この 子 を 裏 から 何とか 逃がす て 、 あなた が 表 から 飛び込む で くる の と ぎりぎり だ た
mean	動き の ない 眼差し や 剥く 出す れる た 歯 が 、 恐怖 に 満ちる た 幻 と なる て 我々 の 網膜 に 焼き付ける られる た
none	と シャーロック・ホームズ は 先 を 促す た
none	お前 は 警察 の 味方 か
mean	いま 彼 の 推理 力 と 太刀打ち の 出来る 問題 と いう ば ただ 一つ 、 ウェセックス 賞杯 争覇 戦 出場 の 名馬 の 奇怪 なり 失踪 と 、 その 調 馬 師 の 惨殺 する れる た 事件 が ある のみ だ
mean	まあ とにかく かくして 、 モラン 大佐 は もう 、 吾 々 の 煩累 と なる こと は なくなる た し 、 あの フォン・ヘルダー の 有名 だ 空気 銃 は 、 警視庁 の 陳列 館 の 、 珍品 として 並べる られる う
motive	レディ・エヴァ は あんな 大金 を 持つ て いる ない し 、 相談 できる 相手 も いる ない
none	どう する た いい か 分かる ない て 、 それで まっすぐ あなた の ところ へ
mean	遺体 は 木材 置場 で 焼き払う
none	口 を 利く とき に は 、 そう 、 どうぞ とか 恐縮 です が と 言う たまえ
none	いずれ の 事件 も 同じ 一味 に 違い ある ます ん
mean	誰 が 思う だ う 、 この 小さい 愛らしい 石 が 、 絞首 台 と 監獄 へ の 御用達 だ ある と
mean	ホームズ は そこ に 何 か 新しい 刺激 の もと を 見つける た らしい 、 興味 と 喜び に 満ちる た 声 を 上げる と 、 そこ から 身 を 乗り出す た
none	だが 、 厩舎 の 傍 の 低い 丘 へ かける 上る て みる と 、 そこ から は 八方 の 荒地 が 見渡せる が 、 どっち を 見る て も 名馬 の 影 すら 見える ない ばかり か 、 何 か 不吉 だ こと が 起る た ん だ な という 予感 を 起す せる られる た の だ た
mean	鍔 広 の 黒い 帽子 、 よれよれ の ズボン 、 白い ネクタイ に 親切 そう だ 笑顔 、 慈悲 深い 世話焼き だ 風貌 、 いずれ を とっても 名優 ジョン ・ ヘア に 負ける ぬ 劣る ぬ だ
none	君 の 熱心 さ を 見る ば わかる
mean	大事 だ 用 で 来る た 旨 を つける て 名刺 を 渡す と 、 すぐさま 目的 の 男 と 対面 できる た
motive	他 の 衣類 も 続ける て 投げる たい た の です が 、 その 瞬間 、 階段 から お巡りさん たち が 踏み込む で くる て 、 数分後 に は 気づく ば 、 正直 、 むしろ ほっと する た の です が 、 ネヴィル・シンクレア 氏 とぶ れる 代わり に 、 殺人 犯 として 逮捕 する れる て いる た の です
none	この 男 は 名前 を 書く て 、 住所 を 書く 前 に 手 を 止める た
none	けれども 奥さま に 重大 だ 嫌疑 が かかる て いる て 、 しかも かわいそう に 病気 で 口 が きける ない 今 、 わたし が あの 人 を 本当に 救える の です た 、 です た 約束 どころ の 話 で は ござる ます ん
none	遺言 状 に も その 点 は はっきり と 明文化 する れる て いる ます
none	ところで 、 ここ に いらっしゃる ジェイベス・ウィルソン 氏 が 今朝 、 訳 ある だ 僕 を 訪ねる て いる らしい た の だ が 、 その お話 に よる と 、 この 事件 は 近頃 の 中 でも 頭 ひとつ 抜きんでる た もの に なる そう だ
motive	窓 を 開け放す ます た が 、 乱暴 に やる た ので 、 小さな 傷口 が また 開く て 、 その 日 の 朝 に 寝る 室 で 切る て しまう た ん です
motive	ミルヴァートン は その 手紙 を 伯爵 に 送る つける つもり だ ん だ 、 それ が いや だ 大金 を 支払える 、 と おどす を かける て いる
motive	心 が 裂ける そう だ 、 中 に は もう 毒々しい 不信 感 、 猜疑 心 が 何 千 何 百 と いっぱい だ
motive	て だ もん だ 、 死ぬ だ とき に 莫大 だ 遺産 を 管財 人 に 預ける て 、 その 利子 を 使う て 、 自分 と 同じ 色 の 髪 を 持つ 男 が 楽 に 暮らせる よう に 金 を 分配 する て くれる 、 と 死ぬ 遺す た らしい ん です
mean	現場 で 、 船長 は 卓上 に 止める られる て ある た 大西洋 の 地図 に 頭 を 押しつける て おる 、 かたわら に は 牧師 が 硝煙 の 立つ 拳銃 を 手 に 、 肘 を 立てる て 構える て いる た
none	馬車 で 七 マイル の 道のり だ
mean	そして 、 倒れる 時 自分 で 自分 の 腿 を 刺す た の です
none	ただ 一つ の 広告 が 国 中 から こんなにも 大勢 かき集める と は 、 想像 も つく ん こと です よ
motive	もはや すべて 終わる た ハドソン は 一切 を 知らせる た 危ない ので 高飛び を する
none	とても 残念 です
none	する て 、 どこ に ある
mean	詳しい 話 を 聞く て みる と 、 俺 の 毒 が 使う れる た という 推測 を 抱く ぬ に は いる られる ない
motive	かねて より 有名 金融 会社 モウソン ＆ ウィリアムズ に は 総額 一 〇 〇 万 ポンド を ゆうに 超える 有価 証券 が 保管 する れる て おる 、 経営 者 は その 責任 から 万 一 の 場合 に 備える て 最新 型 の 金庫 を 用いる 、 建物 内 に 昼夜 武装 警備 員 を 置く て いる た
mean	ここ に おいで の 警部 殿 も 出来る だけ の 手 を つくす て 下 する て いる ます が 、 気の毒 だ ストレーカ の 復讐 の ため 、 かつ は 馬 を 取戻す ため に は 草の根 を 分ける 石 を 起す 、 あらゆる こと を やる て みる たい と 思う て 、 それで あなた の 御 出張 を お願い いたす た 次第 です
mean	に する て も 、 その 鉄 の 身体 で さえ も が 二 ヶ月 にわたる 捜査 の 重圧 で 参る て おる 、 その 期間 は 一 日 の 活動 が 十 五 時間 を 下る こと が 決して ない 、 当人 の 話 で は 一度 なる ぬ 五 日間 も 立て続け に 机 に しがみつく て いる た こと まで ある た という
none	で 、 そ やつ に 話 を 聞く たい と
motive	ド・クインシ の 書く た 夢 や 興奮 を 読む で 、 試し に 煙草 を 阿片 丁 機 に 浸す て みる と 、 同じ 効果 が 得る られる た という わけ だ
motive	ここ に 入る ば どんな やつ でも ちょっとした 金持ち に なれる ん です よ
none	お話 、 実に 興味深い
motive	我々 は 馬車 を 降りる 、 代金 を 払う と 、 馬車 は レザヘッド の 方 へ がた ごと と 引き返す て いく た
none	いい や 、 十 二 人 くらい おりる ます た
motivation	もう お わかる です う が 、 週 二 ポンド の ため に あくせく 働く 日々 に は 戻れる ない なる て 、 もう 、 顔 を 塗る て 汚い する て 、 地面 に 帽子 を 置く て 座る て いる だけ だ 、 かなり の 額 が 稼げる という こと に 気づく て しまう た の です
mean	絞める から 、 持つ て くる な
none	そういう 気分 の とき 、 大佐 は 何 日 も 続ける て 心底 滅入る て しまう の だ という
none	白い 、 大きな 敷石 が ひっくり返す れる た の だ
mean	両 事件 とも に 、 毒性 の 空気 が こもる て いる た という 証拠 だ よ
motive	仏蘭西 金貨 の せい です う
none	しかし 、 この 事件 に関して は 迅速 に 動く ぬ ば なる まい
mean	その 点 が 非常 に 大切 だ と 思う た から 、 僕 は 昨日 ダートムア へ 電報 を 打つ て 訊ねる て みる た
motive	続く て 油 が 燃える 、 金属 が 熱す られる きつい 匂い
mean	そして また 起訴 の ため に も 、 その 事実 の 詳細 など は 、 世間 に 発表 する 必要 など は ない ほど 、 圧倒的 だ 大 事件 だ ある た の だ ある
motive	もっとも 両家 は しばらく 訴訟 で も めとる から 、 互いに 相当 の 血 が 流れる て おる よう だ 、 アクトン の ご 老公 は アレク・カニンガム の 地所 の 半分 の 権利 とか を 主張 する て おる て 、 双方 の 弁護士 が 争う て いる て な
mean	毒
none	さき ほど まで そこ に いる た
none	さあ 、 なか へ
none	もし 持ち場 を 離れる ます た 、 あなた は 永久 に その 資格 を 剥奪 する れる こと に なる ます ぞ
motive	階下 から 妻 の 声 が 聞こえる ます た が 、 すぐ に は 上がる て くる れる ない はず だ ので 、 素早い 服 を 脱ぐ で 、 乞食 の もの を 身 に つける 、 顔料 と 鬘 を つける ます た
motive	そして 拳銃 の 引き金 に 、 しっかり と 手 を かける た
none	そう らしい
none	音楽 会 の 後 、 君 は 馬車 で 家 へ 帰る た
mean	だ ない ば 、 あの 速い さ で 火薬 の 煙 が 家中 に 立ちこめる わけ が ない
motive	こいつ を 持ち帰る て いただく て 、 金物 商 全員 を 住所 とともに 抜き出す て いただく たい
none	この 事件 で ひとつ 、 使用人 ・ 警察 双方 に 最も 強烈 だ 印象 を 残す た もの が ある
motive	もし やつ ら が 一 枚 しか ない 書類 を 見つける う もの だ —— 幸い 弁護士 の 金庫 に 入る て おる た が —— やつ ら は わし の 訴訟 を 台無し に する た に 違い ない
none	ジェイベス・ウィルソン の 旦那 、 申し込む たい ん だ た 、 ちょこっと そこ に 顔 を 出す いい ん です が … … 旦那 が たかが 二 、 三 百 ポンド の 金 で 出向く れる こと も ない です よ ね
motive	これ を 書く た 人物 は 、 おそらく 金持ち だ ね
motive	ここ だけ の 話 です が 、 わし の ささやか だ 所持 金 は あの 箱 の なか で 、 だから お かかり です う 、 見知らぬ 人間 が 部屋 に 押し込む という の が 、 わし にとって いかなる 意味 だ の か
none	今晩 、 君 の 手 を 借りる かも しれる ない
mean	海上 に 依然として 残る 煙 が 、 惨状 の 影 を とどめる て いる
none	わかる た 、 わかる た
none	女 主人 は むろん 最たる 容疑 を かける られる た わけ だ が 、 気 を 失う た 状態 の まま 自室 へ と 移す れる た
motive	俺 の もの に なる た 金 は 、 お前 の 頭 の 髪 の 本数 より も 多い
none	頼む
mean	自分 で しまう 込む 分 に は 安心 できる が 、 事務 的 に 扱う 人間 に 渡す て は 、 裏 から 力 が かかる たり 、 あるいは 政治 圧力 が かかる たり する や も しれる ん
mean	と 声 を 振り絞る
mean	私 じゃあ ない
mean	君 は たぶん 他 の 銃 の 持つ 合せ も ある た だ ある う 、 —— すなわち もしや 数 頭 の 虎 が 居る た 場合 か 、 または 、 それ は 君 に は はなはだ 応 わ しく ない 想定 かも しれる ない が 、 撃つ 損じる を する た 場合 の 用意 として 、 ——
mean	一 八 九 四 年 の 春 、 —— ロナルド・アデイア 氏 が 全く 不可解 だ 、 奇怪 極まる 事情 の 下 に 惨殺 する れる た の は 、 当時 はなはだ 有名 だ 事件 で 、 ロンドン 市民 は 一斉 に 好奇 の 目 を ※ り 、 殊に 社交 界 の 驚愕 は 大変 だ もの だ ある た
motive	では 、 年 百 ほど の 大金 が 入る 、 加える て ご 自身 の 稼ぎ も ある だ 、 少し ばかり ご 旅行 や 色々 と 余裕 も お ある の こと です う
motive	というのも 当時 、 煙草 成金 として 有名 だ ジョン・ヴィンセント・ハーデン を 襲う た 厄介 だ 謎 について の 、 込み入る た 難事件 に 没頭 する て いる た の だ
none	それ とともに 、 頬 に 大きい 付く て いる た 恐ろしい 傷痕 も なくなる 、 そして あざ笑う よう に も 見える た あの ねじれ 唇 も なくなる た の だ
none	なじる
none	ええ
mean	しかし 射撃 の 音響 を きく た と 云う もの は 一 人 も ない た のに 、 たしかに 死体 が 横たわる て おる 、 かつ 連発 式 拳銃 の 弾丸 が こぼれる て いる の だ ある
mean	そして 拳銃 の 引き金 に 、 しっかり と 手 を かける た
mean	それから 琥珀 の ところ を 噛む つぶす て いる
motive	とか 言う ます て 、 実は 君 の 金融 の 才 について 、 まことに 並 は ずれる た 話 を うかがう ます て
motive	ともかく 暮らし ぶり は よい て 、 でも 週 に 二 、 三 度 は ロンドン へ 出る て ます て 、 何 でも 南アフリカ の 金鉱 の 株 に とても 興味 が お ある だ と か
motive	奨学 金 は たいへん 高額 、 不 届 者 だ 学友 を 出し抜く う と 危険 を 冒す て も おかしい ある ます ん
motive	懐 から ソヴリン 金貨 を 一 枚 取り出す て 、 石 の 台 へ 投げる た
none	抜け出る て くる た 箱 に あいつ を 戻す て から 、 全速力 で 離れる た の だ
motive	太陽 は ケープルトン 調 馬場 の 彼方 に 沈む かける て 、 眼前 の ゆるやか だ 傾斜 を 持つ 平原 は 金色 に 染まる 、 枯れる 羊歯 や 茨 の ある 部分 は 濃い ばら色 がかる た 褐色 に 燃える た
mean	一 人 は 背 の 高い 色 の 白い 人 で 、 獅子 の よう だ 頭髪 と 顎 髭 と を 持つ 、 明るい 青色 の 眼 に は 妙 に 射る よう だ 光 が ある た
mean	名刺 を 裏返す て みる た
mean	あと に 残る た の は 、 気の毒 だ ほど 神経 を 病む だ 親父 だけ だ
motive	ですが その とき 頭 に よぎる た の は 、 部屋 を 捜す れる こと も ある から 、 そうすると 衣類 が やばい と
none	その 男 の 両 耳 、 イヤリング の 穴 が ある こと に 気が付く ます ん です た か
mean	その 毒 が 吸い出す れる ない 限り は
mean	毒 沼 蛇
motive	仕事 、 ましてや 遊び なんか より も
mean	しかし やつ は 倒れる 前 に 死ぬ で いる た
motive	僕 は 記事 を 書く て 、 その こと も 失念 する て いる た の です が 、 しばらく する て 友人 の 保証 人 に なる て 、 二 五 ポンド の 支払い 礼状 が 送る れる て くる て しまう ます た
mean	あたかも 拳銃 の 台尻 で 殴る れる た か の よう に
none	というのも 、 つま先 の 方 が かかと より 深い つく て いる た から だ
motive	と 知り合う た ばかり の 男 が 、 ぼく の 顔 を 眺める 回す ます て 、 ローマ は 一 日 に する て 成る ぬ 、 手前 ども の 後ろ に は 莫大 だ 金 が ある ます
none	今 は 話す 時間 で は ない 、 観察 の 時間 だ
mean	その あと 、 彼 が 立ち去る と 、 君 は 宝石 箱 を 物色 する 、 通報 、 この 不幸 だ 男 を 逮捕 する せる た
none	だが シャーロック・ホームズ と 接す て いる と 、 いつも 自ら の 愚鈍 さ を 感じる 、 憂鬱 に なる の だ
none	二 人 一 組 に なる て 、 あなた の 好き だ ブリッジ を 今夜 も 、 と
none	千鳥足 で 絶えず 踏みつける られる て いる せい か 、 段 の 中央 部分 が すり減る て へこむ で いる た
none	そんな こんな だ 八 週間 が 過ぎる ます た
motive	僕 から 話せる の は 、 これ だけ です
none	まぁ 、 たった 一 年 に 二 百 ポンド って ところ です が 、 仕事 は わずか だ もん です から 、 他 の 仕事 の 妨げ に は なる ます ん ぜ
none	拳銃 が 床 の 敷石 に 落ちる た
none	字 が 荒い
motive	お前 、 俺 の 遺言 の 立会 人 に なる
mean	気の毒 に も 友人 の 顔 に 突如 と する て きわめて 恐ろしい もの が 浮かぶ だ
motive	あたし たち ふたり の 人生 が かかる てる
none	あちこち から 、 どんより と 濁る た 目 が 新入り に 向ける られる
mean	ほら 、 他 に 女 が 居る て 、 酒 に 喧嘩 、 薬 に 生傷 、 世話焼き だ 妹 か 女 家主
mean	と 客 は 声 を 絞り出す
mean	しかも この 毒 に は 即効 性 が ある 、 この 点 だ も 都合 が いい
none	それ が これ です よ
motive	その 場所 に 来る て まだ 五日 だ 、 選挙 名簿 登録 人 に 化ける て 大家 の 女 から 面白い うわさ 話 を 聞き取る た
mean	あの 見慣れる た 戸口 を 見る と 、 求婚 時代 や 、 陰惨 だ 緋 の エチュード 事件 の こと が いつも 心 に 甦る て くる
none	だが これ きり に する こと だ な
mean	何 ヶ月 も 、 一 日 何 時間 も 何 か を する て いる
motive	思う に 君 も 賛成 する て くれる だ う が 、 アーサー ・ ハリー ・ ピナー 氏 と 仏 ・ 中 英 金物 株式会社 の 仮 事務所 で 相 まみえる こと は 、 僕ら 両 名 に する て も それなり に 興味深い 経験 と なる う
none	同時に 安堵 も する た ね
none	この 微妙 だ 点 により 、 調査 が 広範囲 にわたる こと と なる た
none	それから ナンシィ・ディヴォイ は 気絶 、 私 は 彼女 の 手 から 戸 の 鍵 を つかむ 上げる 、 錠 を 開ける て 助け を 呼ぶ う と
none	結構 、 ウォータルー 一一時一〇分 発 で 向かう たい
mean	と 、 とどめる を 刺す た
none	銀行 の 一 支店 が 保有 する に は 、 あまりに も 多い すぎる もの です から … … 重役 会 で も 問題 に なる て いる た ん です が
none	まあ 、 あの 方 が わたくし から お金 を 借りる て いる とか 、 結婚 する た あの 方 が お金 の 分け前 に あずかれる とか だ いざ 知る ぬ 、 ホズマ は 自分 の 財産 も かなり 持つ て おる ます し 、 わたくし の お金 を 気 に する た こと すら ない の です から
mean	それから 高圧 的 に 叩く 大きな 音 が する た
